provider_name,provider_url,name,url,address,care_types,price,rating,image_url,description,page_num
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Princeton Village by Cogir,https://www.seniorly.com/assisted-living/oregon/clackamas/princeton-village-assisted-living,"14370 Southeast Oregon Trail Drive, Clackamas, OR 97015",Assisted Living,"From $6,200",9.7,https://cdn.seniorly.com/images/1200x/fd236315b1401b2d7d0007b485888aa046279126/princeton-village-assisted-livingprinceton-village-assisted-living-interior-1.jpg,"Princeton Village Assisted Living is a distinguished senior living community situated in the vibrant neighborhood of Clackamas, Oregon. It serves as a welcoming home for residents from various surrounding areas, including Barlow, Happy Valley, and Oregon City. The community is renowned for its commitment to providing exceptional care and fostering a supportive environment for seniors. At the he...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Redwood Heights by Cogir,https://www.seniorly.com/assisted-living/oregon/southeast-salem/redwood-heights-assisted-living,"4050 12th Street Cutoff Southeast, Salem, OR 97302",Assisted Living,"From $2,500",9.7,https://cdn.seniorly.com/images/1200x/91546e81815a2aaed50edfde0cca0d712b576e94/redwood-heights-assisted-living-library.webp,"Nestled in the heart of Oregon, Redwood Heights Assisted Living stands as a beacon of warmth and care for seniors in the Salem area. This large and inviting community offers a unique blend of comfort and medical services, ensuring that residents receive the highest quality of compassionate and personalized care. The dedicated team at Redwood Heights, led by an experienced Medical Director, coll...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Pacific Regent Bellevue,https://www.seniorly.com/independent-living/washington/bellevue/pacific-regent-bellevue,"919 109th Avenue Northeast, Bellevue, WA 98004",Independent Living,"From $5,995",9.7,https://cdn.seniorly.com/images/1200x/461bdffac7642350a0a8b7b82687982dcff28e60/pacific-regent-bellevue-floorplan-1br-D.jpeg,"""I enjoyed my visit there very much. Suzanne was very helpful. I plan to see her again."" - Kayla",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,The Terrace at Beverly Lake by Cogir,https://www.seniorly.com/memory-care/washington/everett/the-terrace-at-beverly-lake-a-memory-care-residence,"524 75th Street Southeast, Everett, WA 98203",Memory Care,"From $4,575",9.7,https://cdn.seniorly.com/images/1200x/aa60317c9562358a912c2f544ffefae14676e373/the-terrace-at-beverly-lake-a-memory-care-residence-exterior-03.jpg,"The Terrace at Beverly Lake stands as a beacon of compassionate memory care, nestled in the vibrant community of Everett, Washington. With an emphasis on quality care and medical services, this large senior living community is dedicated to providing a nurturing environment where residents feel cherished and supported. The experienced team, including a Medical Director, CNA/HCA, LPN, and MA, col...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,The Bellingham at Orchard by Cogir ,https://www.seniorly.com/memory-care/washington/bellingham/the-bellingham-at-orchard-a-memory-care-residence,"848 West Orchard Drive, Bellingham, WA 98225",Memory Care,"From $4,300",9.7,https://cdn.seniorly.com/images/1200x/890307e0ae1c184ebd45fc50e6465f6ab23d1514/the-bellingham-at-orchard-a-memory-care-residence-bathroom-01.jpg,"""Ive had nothing but positive experiences with The Bellingham. From the amazing and compassionate staff to the enriching activities like the Senior Steppers tap dancing group (ha!), they do an incredible job of making everyone feel welcome and supported. My mother has been living there for three years now and she reports that everyone is kind to her and she has made good friends. The staff was incr..."" - Sue",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Where the Heart is by Cogir,https://www.seniorly.com/assisted-living/washington/burlington/where-the-heart-is,"410 South Norris Street, Burlington, WA 98233","Assisted Living, Memory Care","From $4,400",9.7,https://cdn.seniorly.com/images/1200x/201c948e73cd3ee039c71c24e34b5213a545e1c9/where-the-heart-is-aerial-03.jpg,"Where The Heart Is is a vibrant senior living community nestled in the heart of Burlington, Washington. Known for its warm and welcoming atmosphere, this large community offers residents a unique blend of comfort and care. The surrounding neighborhood is enriched with an array of amenities, ensuring that residents have everything they need close at hand. Just a short stroll away, one can find t...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Cogir of Potomac,https://www.seniorly.com/assisted-living/maryland/potomac/brandywine-at-potomac,"10800 Potomac Tennis Lane, Potomac, MD 20854","Assisted Living, Memory Care","From $6,950",9.5,https://cdn.seniorly.com/images/1200x/a799b827287c1e663ae319a546c7423c534280a3/JDAP_210630_02_FS.jpg,"Cogir of Potomac stands as a beacon of exceptional senior living, nestled in a vibrant and welcoming neighborhood. The community boasts a stunning location overlooking the Falls Road Golf Course and is conveniently positioned across from the prestigious Bullis School. This expansive 120-suite community is designed to provide a revitalizing experience, ensuring that residents enjoy a luxurious a...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Cogir At The Narrows,https://www.seniorly.com/assisted-living/washington/tacoma/cogir-at-the-narrows,"8201 6th Avenue, Tacoma, WA 98406","Assisted Living, Memory Care, Independent Living","From $3,195",9.5,https://cdn.seniorly.com/images/1200x/bdc0844137973d63270e9fc42f4c7c6446749ae0/cogir-at-the-narrows-balcony.webp,"Cogir At The Narrows is a vibrant senior living community located in the heart of Washington. Nestled on 6th Avenue, this large community offers an engaging environment where residents can embrace the next chapter of their lives with enthusiasm. The community is designed to keep seniors active and involved, providing countless amenities and activities that cater to various interests and hobbies. W...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Cogir At The Quarry,https://www.seniorly.com/assisted-living/washington/vancouver/cogir-at-the-quarry,"415 Southeast 177th Avenue, Vancouver, WA 98683","Assisted Living, Memory Care, Independent Living","From $3,150",9.5,https://cdn.seniorly.com/images/1200x/aee22606f34e569bf8601d208eb91811efcb305d/cogir-at-the-quarry-floorplan-1br-2.jpeg,"Nestled in a vibrant and welcoming neighborhood, Cogir At The Quarry stands out as a premier senior living community, offering a blend of comfort, care, and connectivity. This large community is designed to provide an enriching environment where residents can thrive, whether they are enjoying independent living, assisted living, or memory care. At Cogir At The Quarry, personalized attention and sp...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Carillon Assisted Living Of Huntersville,https://www.seniorly.com/assisted-living/north-carolina/huntersville/carillon-assisted-living-of-huntersville,"250 Commerce Center Drive, Huntersville, NC 28078","Assisted Living, Memory Care","From $4,050",8.9,https://cdn.seniorly.com/images/1200x/ee28b566ae5aa38c59c761727c4c7cbbc0c68fc8/Carillon-Assisted-Living-Of-Huntersville-exterior-495.jpg,"Welcome to Carillon Assisted Living Of Huntersville, a large assisted living community in Huntersville, NC. Located at 250 Commerce Center Drive, Carillon Assisted Living Of Huntersville offers assisted living and memory care services for older adults. Seniorly estimated pricing for Carillon Assisted Living Of Huntersville starts at $4,050 per month, which is above $4,010, the averag...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Cogir of Peoria,https://www.seniorly.com/memory-care/arizona/peoria/cogir-of-peoria,"13391 North 94th Drive, Peoria, AZ 85381",Memory Care,"From $4,999",9.8,https://cdn.seniorly.com/images/1200x/c9979d3b693ae0e2a7a04dbd2f8a6f4e8de5bdb5/the-auberge-at-peoria-patio-5.webp,"The Auberge at Peoria stands as a beacon of excellence in senior living, offering a nurturing environment where residents receive top-tier care and medical services. This premier community is dedicated to serving the needs of its residents, providing 24/7 on-site or on-call nursing, highly trained care and medication staff, and a comprehensive range of healthcare services. From medication manag...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Cadence Senior Living At Mint Hill,https://www.seniorly.com/assisted-living/north-carolina/matthews/cadence-senior-living-at-mint-hill,"5601 Margaret Wallace Road, Mint Hill, NC 28105","Assisted Living, Memory Care","From $3,390",9.9,https://cdn.seniorly.com/images/1200x/404d83e9c6c85efabccba01063c491804d1ed634/cadence-senior-living-at-mint-hill-porch.webp,"Nestled in a serene neighborhood, Cadence Senior Living at Mint Hill offers a refreshing approach to senior living. This vibrant community is designed to enhance the well-being of its residents through a variety of programs that focus on physical, emotional, social, spiritual, and intellectual growth. Residents are encouraged to engage in activities that bring joy and fulfillment, whether it's thr...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Tribute At Melford,https://www.seniorly.com/assisted-living/maryland/bowie/tribute-at-melford,"17300 Melford Boulevard, Bowie, MD 20715","Assisted Living, Memory Care, Independent Living","From $3,495",9.9,https://cdn.seniorly.com/images/1200x/8c88f183032873f017ab7a27e20fcb7731cfe818/tribute-at-melford-courtyard.webp,"Tribute at Melford is a distinguished senior living community nestled in the vibrant area of Bowie, Maryland. This expansive community is celebrated for its commitment to providing exceptional care and medical services tailored to meet the diverse needs of its residents. The dedicated team at Tribute at Melford excels in creating a warm and supportive environment, ensuring that each resident recei...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Cogir of Fremont,https://www.seniorly.com/assisted-living/california/fremont/cogir-of-fremont,"2860 Country Drive, Fremont, CA 94536","Assisted Living, Independent Living","From $2,500",9.9,https://cdn.seniorly.com/images/1200x/a9f12a37f4747874d6a42547aa446bea0ddaf704/cogir-of-fremont-bedroom-1.jpg,"Nestled in a vibrant neighborhood, Cogir of Fremont offers an inviting environment where seniors can enjoy a fulfilling lifestyle with the peace of mind that comes from comprehensive care and medical services. This community is designed to cater to both Independent Living and Assisted Living needs, ensuring that residents receive personalized attention and support. With a dedicated team of profess...",4
Cogir Senior Living,https://www.seniorly.com/providers/cogir-senior-living,Cogir Of Glenwood Place,https://www.seniorly.com/assisted-living/washington/vancouver/cogir-of-glenwood-place,"5500 Northeast 82nd Avenue, Vancouver, WA 98662","Assisted Living, Memory Care, Independent Living","From $2,375",9.5,https://cdn.seniorly.com/images/1200x/cf39328895081716f4f90ea6d579f774d4862eb1/cogir-of-glenwood-place-entrance.jpg,"Cogir of Glenwood Place is a vibrant senior living community that offers a harmonious blend of independence and personalized assistance. Nestled in a welcoming neighborhood, this large community is designed to cater to various needs, ensuring that residents receive the care and support they deserve. With a focus on providing exceptional care services, Cogir of Glenwood Place offers an array of hea...",5
